"metabolite_number","metabolite_name","uloq_ng_ml","lloq_ng_ml","barcode","time","run","location","sample_id","sample_id2","value","timestamp","flowrate"
"53","Morphine",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"55","Naloxone",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"56","Naltrexone",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"57","Norbuprenorphine",10,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"58","Norcarfentanil",10,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"59","Nordiazepam",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"61","Norfentanyl",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"62","Norhydrocodone",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",0.1,"1536440400",2.98
"63","Normeperidine",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"65","Noroxycodone",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",0.96,"1536440400",2.98
"66","O-Desmethyltramadol",10,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"67","Oxazepam",2.5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"68","Oxycodone",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"70","Oxymorphone",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"71","PCP",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"73","Phentermine",5,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"74","Propoxyphene",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"76","Pseudoephedrine",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",8.75,"1536440400",2.98
"78","Sufentanil",10,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"82","Tapentadol",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"83","Temazepam",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"79","THC",NA,NA,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"80","THCA",NA,NA,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"84","Tramadol",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",0.22,"1536440400",2.98
"85","Trazodone",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"86","Triazolam",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"87","Zolpidem",20,0.5,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"6","α-Hydroxyalprazolam",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"7","α-Hydroxytriazolam",20,0.05,"2394","9:00",1,"2","Prior UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"1","6-MAM",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"2","7-Aminoclonazepam",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"4","7-Aminoflunitrazepam",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"9","Alprazolam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"10","Amphetamine",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.795,"1536440400",2.98
"12","Benzoylecgonine",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",1.729,"1536440400",2.98
"14","Buprenorphine",20,0.75,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"16","Carfentanil",10,0.75,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"17","Carisoprodol",10,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"19","Cocaine",20,0.15,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",1.057,"1536440400",2.98
"21","Codeine",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"23","Cyclobenzaprine",20,1.25,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"25","Desalkylflurazepam",2.5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"26","Diazepam",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"28","EDDP",10,0.75,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"29","Fentanyl",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"31","Flunitrazepam",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"33","Flurazepam",20,1.25,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"34","Hydrocodone",2.5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.08,"1536440400",2.98
"35","Hydromorphone",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"40","Ketamine",10,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"41","Lorazepam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"42","MDMA",10,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"43","Meperidine",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"45","Meprobamate",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"46","Methadone",20,2.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"48","Methamphetamine",20,0.15,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"50","Methylphenidate",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"51","Midazolam",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"53","Morphine",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"55","Naloxone",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"56","Naltrexone",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"57","Norbuprenorphine",10,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"58","Norcarfentanil",10,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"59","Nordiazepam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"61","Norfentanyl",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"62","Norhydrocodone",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.078,"1536440400",2.98
"63","Normeperidine",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"65","Noroxycodone",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.986,"1536440400",2.98
"66","O-Desmethyltramadol",10,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"67","Oxazepam",2.5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"68","Oxycodone",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.395,"1536440400",2.98
"70","Oxymorphone",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.065,"1536440400",2.98
"71","PCP",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"73","Phentermine",5,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"74","Propoxyphene",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"76","Pseudoephedrine",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",7.98,"1536440400",2.98
"78","Sufentanil",10,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"82","Tapentadol",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"83","Temazepam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.438,"1536440400",2.98
"79","THC",NA,NA,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"80","THCA",NA,NA,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"84","Tramadol",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",0.272,"1536440400",2.98
"85","Trazodone",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"86","Triazolam",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"87","Zolpidem",20,0.5,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"6","α-Hydroxyalprazolam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"7","α-Hydroxytriazolam",20,0.05,"2394","9:00",2,"2","UFWW 17","FB08SEP18 9:00 Loc#2",NA,"1536440400",2.98
"1","6-MAM",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"2","7-Aminoclonazepam",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"4","7-Aminoflunitrazepam",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"9","Alprazolam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"10","Amphetamine",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",1.52,"1536440400",2.98
"12","Benzoylecgonine",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",2.06,"1536440400",2.98
"14","Buprenorphine",20,0.75,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"16","Carfentanil",10,0.75,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"17","Carisoprodol",10,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"19","Cocaine",20,0.15,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",0.86,"1536440400",2.98
"21","Codeine",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"23","Cyclobenzaprine",20,1.25,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"25","Desalkylflurazepam",2.5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"26","Diazepam",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"28","EDDP",10,0.75,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"29","Fentanyl",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"31","Flunitrazepam",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"33","Flurazepam",20,1.25,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"34","Hydrocodone",2.5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"35","Hydromorphone",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"40","Ketamine",10,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"41","Lorazepam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"42","MDMA",10,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"43","Meperidine",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"45","Meprobamate",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"46","Methadone",20,2.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"48","Methamphetamine",20,0.15,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"50","Methylphenidate",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"51","Midazolam",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"53","Morphine",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"55","Naloxone",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"56","Naltrexone",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"57","Norbuprenorphine",10,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"58","Norcarfentanil",10,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"59","Nordiazepam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"61","Norfentanyl",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"62","Norhydrocodone",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"63","Normeperidine",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"65","Noroxycodone",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"66","O-Desmethyltramadol",10,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"67","Oxazepam",2.5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"68","Oxycodone",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"70","Oxymorphone",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"71","PCP",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"73","Phentermine",5,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",4.6,"1536440400",2.98
"74","Propoxyphene",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"76","Pseudoephedrine",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",4.48,"1536440400",2.98
"78","Sufentanil",10,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"82","Tapentadol",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"83","Temazepam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"79","THC",NA,NA,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"80","THCA",NA,NA,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",11.32,"1536440400",2.98
"84","Tramadol",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",0.61,"1536440400",2.98
"85","Trazodone",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"86","Triazolam",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"87","Zolpidem",20,0.5,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"6","α-Hydroxyalprazolam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"7","α-Hydroxytriazolam",20,0.05,"2405","9:00",1,"3","Prior UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"1","6-MAM",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"2","7-Aminoclonazepam",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"4","7-Aminoflunitrazepam",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"9","Alprazolam",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"10","Amphetamine",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",0.973,"1536440400",2.98
"12","Benzoylecgonine",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",1.655,"1536440400",2.98
"14","Buprenorphine",20,0.75,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"16","Carfentanil",10,0.75,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"17","Carisoprodol",10,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"19","Cocaine",20,0.15,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",0.923,"1536440400",2.98
"21","Codeine",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"23","Cyclobenzaprine",20,1.25,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"25","Desalkylflurazepam",2.5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"26","Diazepam",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"28","EDDP",10,0.75,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"29","Fentanyl",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"31","Flunitrazepam",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"33","Flurazepam",20,1.25,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"34","Hydrocodone",2.5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"35","Hydromorphone",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"40","Ketamine",10,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"41","Lorazepam",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"42","MDMA",10,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"43","Meperidine",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"45","Meprobamate",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"46","Methadone",20,2.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"48","Methamphetamine",20,0.15,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"50","Methylphenidate",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"51","Midazolam",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"53","Morphine",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"55","Naloxone",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"56","Naltrexone",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"57","Norbuprenorphine",10,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"58","Norcarfentanil",10,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"59","Nordiazepam",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"61","Norfentanyl",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"62","Norhydrocodone",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"63","Normeperidine",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"65","Noroxycodone",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",0.167,"1536440400",2.98
"66","O-Desmethyltramadol",10,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"67","Oxazepam",2.5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"68","Oxycodone",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",0.541,"1536440400",2.98
"70","Oxymorphone",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"71","PCP",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"73","Phentermine",5,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",4.2,"1536440400",2.98
"74","Propoxyphene",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"76","Pseudoephedrine",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",3.742,"1536440400",2.98
"78","Sufentanil",10,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"82","Tapentadol",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"83","Temazepam",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"79","THC",NA,NA,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"80","THCA",NA,NA,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"84","Tramadol",20,0.05,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",0.651,"1536440400",2.98
"85","Trazodone",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"86","Triazolam",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
"87","Zolpidem",20,0.5,"2405","9:00",2,"3","UFWW 18","FB08SEP18 9:00 Loc#3",NA,"1536440400",2.98
